userID,artistID,weight
773,149,0.01907790143084261
794,676,0.04860945095226711
39,124,0.011131199262646671
1782,167,0.015918722155818753
202,1302,0.015375044436544612
217,902,0.02889700932781998
470,1699,0.0005719294537452055
56,765,0.01903855306996668
1689,2671,0.0322424809100826
59,1111,0.008526030228652628
794,162,0.001609690015140649
799,311,0.005265085614870432
1398,1701,0.01978047271733345
50,194,0.005165244035894068
1444,1078,0.010149830836152729
1592,71,0.02601080515859184
1570,637,0.031695298974563864
62,1162,0.013353311885769688
1634,937,0.014397406559877956
723,1023,0.12522996057818658
784,17,0.025165447579240684
1328,92,0.014378578501011666
1513,163,0.011209521173539995
1417,292,0.0136198347107438
1696,683,0.013974137417317204
1044,2294,0.019410611562811327
820,1553,0.009963668391500605
383,258,0.03712916338045258
1369,1023,0.000619030774672798
215,1426,0.0010967645445934494
1337,116,0.018827491198530538
374,2089,0.0016887503247596776
943,1246,0.007308395037984422
736,291,0.0044009948082014355
1351,973,0.006184474025209094
1608,441,0.2408071374968732
497,298,0.0077593813255826035
1086,159,0.017675745895180697
193,159,0.0066676329902884465
1795,659,0.01203859431707533
1819,447,0.012397147558968731
1467,103,0.036220574847184286
554,1419,0.013911620294599018
852,76,0.00950319909672563
1527,2136,0.01484644122070739
351,355,0.021807342328208343
1775,287,0.02731228589945376
1752,445,0.00736561667450243
655,1541,0.03961352657004831
717,1023,0.17597309965355615
1542,194,0.3305921052631579
1686,480,0.028595744680851062
1225,92,0.02531089978054133
1570,1623,0.013929950725795712
1837,1445,0.016097602304498856
1496,714,0.012880095604833356
1329,287,0.008946078431372548
1717,137,0.007935189798667627
408,1703,0.006548407098925776
296,1001,0.005856022616363208
1375,1568,0.026530713260406867
956,101,0.04079510703363914
881,686,0.02085929618420272
512,210,0.018090984785406102
415,2252,0.02630435641218057
1556,752,0.021638330757341576
1465,298,0.0339265850945495
1526,162,0.019385050362254814
773,1286,0.012188659247482777
1512,116,0.01324503311258278
613,832,0.011564720635362964
128,829,0.012640090067038534
197,1023,0.011207931767096715
326,183,0.003886010362694301
1143,587,0.07591377694470477
712,1445,0.014023732470334413
1333,31,0.012367253663126763
1480,721,0.05543177001249932
1016,2557,0.007369196757553427
1147,981,0.002266754270696452
188,2010,0.020630299962030123
1836,2042,0.016983441569480808
355,622,0.026460043260541053
175,1936,0.007930375371100898
1328,254,0.028864781092599767
1741,1005,0.045454545454545456
625,1164,0.008435821160591396
1411,1687,0.006510124365824092
951,319,0.016464751770500052
970,322,0.006502341475762561
24,639,0.01813031161473088
325,441,0.01918649270913277
49,169,0.004833836858006042
323,2135,0.007422932494978605
89,423,0.19923672690537653
208,933,0.0548800799467022
820,631,0.02625784432456237
1588,934,0.007800571856869221
1197,87,0.013174064788870864
217,48,0.007837292047312242
678,320,0.02550625564297692
1347,340,0.02252173498418552
208,117,0.00828614257161892
1296,1275,0.03301330638369547
1587,199,0.005613792656727375
365,1633,0.008374549539691571
1795,1101,0.009914136496414977
113,156,0.1443512239972417
70,173,0.0586962401947525
1549,170,0.008595819841036209
1633,258,0.07836816362827924
144,345,0.008693880323303675
1664,8,0.015549662487945997
1146,248,0.045608108108108114
524,193,0.00928311743320038
776,441,0.0109822309970385
780,365,0.015467701342281882
879,193,0.01015139751552795
1494,446,0.038101559907069364
477,1762,0.010769592164941002
1125,430,0.008612797124546472
1127,1296,0.024801864801864804
1565,423,0.10732001608794743
50,585,0.006653534690304224
1369,776,0.0009285461620091972
1822,768,0.017788739046019842
1805,320,0.09468421494464084
1768,1079,0.028152473535696224
920,1586,0.023475445223961142
1553,207,0.0041143857601400645
678,119,0.009286727718302593
623,667,0.00986001360001876
1739,495,0.039233484619263743
919,511,0.04246613215371855
967,403,0.013333762762085736
1076,1231,0.06863650353955063
214,1414,0.010084360444119308
586,7,0.025221564437594143
1399,342,0.009424629002863838
1743,1798,0.010781374018872915
779,1567,0.005038154444477181
570,961,0.019760830209847268
1285,342,0.012708872675923749
1416,1014,0.008706166868198308
454,730,0.08214489446662862
33,809,0.019992491083161253
1820,870,0.009810975210935968
927,192,0.027874564459930317
401,653,0.020942408376963352
1474,320,0.19458252378188792
193,186,0.012610523264241195
1478,202,0.009011176078750648
1145,159,0.007635530669381522
191,240,0.015192247577367929
1181,1876,0.012145920924109228
1604,1425,0.005711415656167037
1413,279,0.013352408202193607
358,583,0.02048947068867388
516,114,0.01896497647673811
1376,442,0.010319117208470029
1184,2528,0.017543859649122806
981,48,0.04568450099647402
654,1339,0.01931341858120656
626,31,0.3792232776241433
1704,682,0.02646913580246913
1674,959,0.07369489804551993
323,687,0.01798969522312462
348,108,0.004766004550765635
756,1293,0.0038286671452500603
303,156,0.024792076693543268
14,420,0.02543252595155709
438,14,0.050959507850518775
227,284,0.006839131727624145
1105,64,0.025250941028858217
1697,625,0.004378217896200532
249,587,0.00695090395575775
550,77,0.058895645351118076
1030,313,0.017344570660803714
1304,625,0.010352027191065791
1637,82,0.003977258863431179
959,1570,0.022513303315595583
865,162,0.02702040149265928
1654,2226,0.006080678512599446
1013,229,0.009572589191098551
798,1932,0.0276990185387132
1404,1895,0.05307431333364317
1274,1585,0.014770921894456609
1493,1972,0.02334384858044164
92,1217,0.007194244604316547
837,47,0.003827260587562
1086,493,0.013523010413782822
930,14,0.00651611791070505
733,1357,0.020047006774505736
1376,448,0.010378765284819564
180,1647,0.07596487645497244
1537,1327,0.08248264597795019
187,1472,0.009213323883770377
1481,1417,0.02325096444583464
1424,1391,0.015464398306191356
1206,167,0.05077775791167531
1395,4,0.018252717165850824
563,550,0.020156472809958758
438,1033,0.006656872647139839
1208,320,0.016662670822344763
797,117,0.0284081067036203
32,770,0.04344887515689872
126,157,0.02529526643727332
1149,4,0.007339143488595138
48,529,0.029709891646277527
996,91,0.013297872340425532
905,1170,0.017422877730240937
274,2278,0.011255217650566487
305,226,0.0007487667371388301
493,659,0.024928301696369247
1728,961,0.0307082998507634
1694,789,0.04073855243722304
1558,1427,0.00908867600098256
344,462,0.006370032325537175
945,378,0.01611955335404248
1751,155,0.06626456073716447
1635,2023,0.0633147113594041
1814,2210,0.005734259914277392
493,384,0.04112665158409096
619,155,0.026791040728889853
1184,625,0.038157894736842106
948,1976,0.035693724812895795
1017,1589,0.06740758637352018
1540,225,0.029442777191986375
1115,1848,0.002825342465753425
1708,2764,0.012379301807378064
545,230,0.021368134232037855
1520,229,0.08982119251374104
127,159,0.018557239937271302
27,281,0.006502755929894097
1713,1703,0.03456669912366115
24,649,0.0113314447592068
1040,730,0.011203143251566315
464,259,0.07080045095828635
1165,885,0.015776569662082934
1159,159,0.056143408440184235
3,121,0.010178317816001262
1043,2,0.03995954654499271
688,789,0.018687238145906764
1228,50,0.010231260305246691
1453,434,0.029329608938547486
798,61,0.013849509269356595
1545,572,0.030155489241400976
484,158,0.02397019691325173
1118,1007,0.030837887980745125
1801,977,0.016192641395629374
181,448,0.007846114907618324
259,1117,0.0372695174578266
252,673,0.01071602532878714
801,54,0.009054895302773062
643,942,0.033980582524271837
1716,2675,0.04079099784875062
1719,155,0.02475322703113136
1642,890,0.004144259706941635
869,1024,0.004562422231439237
1604,349,0.019171988232761717
187,1573,0.011811953697141508
781,1419,0.014955134596211362
1481,2562,0.025336252736940883
1613,1589,0.015032262639154791
731,55,0.0575865294667914
1320,1318,0.013534743202416918
1783,906,0.03484781649757389
1057,4,0.044517925513400634
469,1517,0.016005291005291
1481,50,0.0629757063914086
867,761,0.01865210892311692
54,169,0.008680488277465608
1516,270,0.05157549785732291
628,2712,0.00879558411003529
1634,159,0.008485888634630054
1703,113,0.01969350253103113
1819,816,0.0204059243006034
1110,989,0.028115122275827648
92,167,0.032733812949640284
1660,523,0.009748042401321046
917,120,0.020488230165649518
427,287,0.014464477933261572
1128,266,0.016877874777058106
44,374,0.0017475412501016011
1405,71,0.043324814409151764
382,62,0.009959964847182892
1099,279,0.00781291664444563
1294,1132,0.008196593582971031
508,840,0.020549688255503244
1421,2761,0.02085625687706312
415,1048,0.03143884039654015
1121,2633,0.007231208372978116
116,889,0.13510110362195393
218,294,0.015743531865651385
1294,506,0.0014180418556090568
1535,169,0.0016377532451777265
1251,31,0.02125086385625432
1421,1912,0.010653195958787635
1692,1010,0.08164481525625747
1088,379,0.02652733118971061
612,60,0.009859757332913131
29,722,0.00941587490946274
820,454,0.02345040184960916
968,1478,0.0014034022150748405
611,1164,0.05401883448587413
1484,31,0.034616902520155604
1062,1985,0.0250014270220903
1406,784,0.023222251377591183
1194,274,0.021345029239766083
816,226,0.002303312629399586
1334,1940,0.005118169501731146
775,714,0.011535478867778207
1805,680,0.03657342200748072
1015,384,0.026227544910179642
1112,173,0.012134916148483136
1159,130,0.0134445412672725
1073,245,0.008866371120962634
1514,285,0.003992568288729889
1239,713,0.014072247207311766
1582,121,0.01867816091954023
135,815,0.02974134580145042
994,1743,0.11409395973154365
1219,1365,0.0216807429699382
1146,254,0.04989864864864865
412,156,0.02278236239344173
216,1009,0.019193299793526623
1504,721,0.02001552928996636
1526,941,0.0031100901219296697
523,2376,0.1600447976107941
1625,764,0.03945568435452517
80,1023,0.01725175526579739
1121,2298,0.006184586108468126
1370,193,0.0036992413260791813
360,872,0.025266903914590747
240,986,0.02337880882264559
1340,269,0.08252924370653872
393,427,0.008936317889987853
1815,298,0.005803720089434375
74,161,0.0017027931019503932
234,1069,0.06864406779661017
349,137,0.004853974572484666
971,49,0.02853809566544018
37,604,0.022870598424770617
1241,156,0.004729752887548412
386,165,0.0036791476641244783
869,2705,0.004562422231439237
1542,195,0.014894005847953216
932,932,0.002828598940779971
1088,639,0.0204983922829582
832,545,0.020825965656803804
378,343,0.005109877575849745
1616,492,0.030762791671026468
540,1360,0.006738998584810297
74,171,0.35354676165240434
478,272,0.030303030303030307
37,863,0.016889057298292147
626,162,0.0019237705903571
1636,64,0.01078409346214334
561,1404,0.008514824614967094
143,1770,0.010811633927211815
697,320,0.04733727810650888
1237,248,0.008606072239818281
148,330,0.0011851851851851852
988,416,0.019474386947601525
1759,114,0.01360573415168033
1606,113,0.028546093243750213
1285,425,0.01518004236290892
92,189,0.006474820143884892
1810,225,0.03240027991602519
72,961,0.04887531241321856
1578,1957,0.04477611940298507
1505,198,0.09956217538738893
466,424,0.0967741935483871
612,432,0.012628593296265448
1247,901,0.018407534246575343
694,634,0.007616001734605376
313,120,0.024721182107339857
663,940,0.003401360544217687
961,1695,0.011232633757020395
299,587,0.013650594865372574
1298,2235,0.008713692946058092
765,1232,0.020155530868116167
1602,768,0.04228556135420848
121,627,0.012935226609609026
347,597,0.2767716626106449
563,121,0.012024511504220141
812,583,0.0413625304136253
728,383,0.013341041490639036
1349,64,0.0454160491213212
739,1942,0.02188288662428521
667,171,0.05084091961117112
1457,801,0.022109351658201368
1535,432,0.017863641877957054
88,1416,0.009563610061882184
1820,31,0.012754267774216756
190,448,0.03822592501837785
930,184,0.0028615755904154447
712,965,0.014158576051779937
1374,165,0.002994100732220675
682,542,0.02447447447447448
970,785,0.006249208960891026
1702,137,0.035052996171775305
3,50,0.0697490926305823
524,1096,0.007977127528149377
132,909,0.01575770337614937
508,278,0.021949357424608733
1337,309,0.009031073013929282
11,341,0.0018997862740441696
897,14,0.06038987138263665
1441,76,0.00030201944896415486
181,108,0.0027841052898000505
1472,2773,0.1074603513263637
105,647,0.017871170463472114
1438,2511,0.008062732482155423
1387,468,0.012809101814945241
1211,48,0.039838184856213175
1535,441,0.001789397064175664
665,322,0.02238971403236533
330,300,0.015085351329892815
997,53,0.004714828897338403
162,1672,0.0116378460122296
1523,354,0.01595153401511783
137,1747,0.009944915885067738
1830,278,0.04215196894065446
1704,1030,0.0348641975308642
934,8,0.007111813512445673
919,984,0.0399778822228366
889,1572,0.014676827547276318
704,201,0.036262356742927236
1313,156,0.0231404958677686
903,95,0.10823922379513284
599,432,0.044026826635522286
792,672,0.002096036585365854
665,1342,0.01884282864109953
234,489,0.06047765793528505
221,167,0.026819509029955658
932,694,0.005296100144439095
831,1692,0.1123335263462652
1424,1903,0.017143283526405134
1782,1007,0.012387265022275344
742,1280,0.013668150031786395
315,873,0.006533375314861461
183,540,0.02778476525875277
983,80,0.1453982985305491
1315,96,0.0430327868852459
1565,1217,0.012200026813245744
1709,1311,0.0036128430744129135
547,117,0.030688158710477368
1783,1185,0.08910454344949273
893,166,0.02144249512670565
1018,292,0.013845213137665973
185,336,0.012033694344163659
453,155,0.02267792521109771
434,167,0.037644646257506964
479,1023,0.023120869272992048
202,30,0.017063633131887666
492,233,0.004758505829169641
911,51,0.03658380153415942
1507,2767,0.06993736951983298
50,158,0.008798424162836506
1044,1988,0.045216441173634984
465,316,0.01243523316062176
857,777,0.021174691202419958
1469,1093,0.035880290304167006
1814,182,0.0013732262494278225
281,319,0.010764814435103548
1091,2371,0.02193021007295421
936,331,0.0073226462280275625
1014,2814,0.04117450784117451
162,1269,0.005194292852916037
1607,721,0.024516560163722168
1492,550,0.02155009451795841
784,461,0.01854754440961337
345,1460,0.009942554131683606
314,1551,0.04439890710382514
403,118,0.01128036013400335
863,320,0.06375014621593167
558,179,0.013331250325469978
1032,737,0.0698318496538081
839,95,0.05506756756756757
74,127,0.0004604491551192389
449,63,0.014218711429276722
589,177,0.012196180555555556
366,676,0.004971953085160632
1706,321,0.016698264547178068
1463,1652,0.018297533810660304
325,31,0.04681504221028397
1068,1940,0.02486435681633699
1181,1170,0.018643563935957872
1432,173,0.006134969325153374
233,2153,0.01590812973746706
843,514,0.035541394981229005
296,287,0.01469614871156284
1111,110,0.02336448598130841
1622,2664,0.008563789790291586
761,353,0.001892674237363616
1483,30,0.011054149311118231
1612,159,0.018568665377176014
942,159,0.011164867882396724
1453,958,0.004351095831542759
1095,2117,0.007440811724915446
739,117,0.020317541449701302
853,965,0.015139442231075696
180,30,0.030128336029908418
243,659,0.019018954918032783
105,722,0.05832678711704635
617,1260,0.005883707011647714
1395,1647,0.0486462568101994
1720,109,0.006202253989864609
452,184,0.02048561087880811
879,2021,0.003474378881987577
1105,54,0.042346298619824335
533,167,0.0041729893778452215
982,1078,0.023655772272008442
1089,2194,0.007662835249042145
1803,245,0.02894333033493836
1622,347,0.017044030411897403
1453,50,0.03620541469703481
15,443,0.00310338712537684
734,1596,0.020587388424992803
116,1643,0.00596252129471891
1810,349,0.010356892932120365
481,292,0.015362913567581432
1645,959,0.014266487213997309
517,881,0.012350473823209569
693,316,0.027005699254712846
1658,212,0.010257105417739823
1153,963,0.009810369396032009
592,1123,0.00821917808219178
22,593,0.003527720918078481
982,814,0.01871375856615709
19,517,0.03637623806649228
275,87,0.011574074074074072
1189,858,0.027834323459764863
1245,645,0.011987116650329085
1764,95,0.029014079267952464
1433,2153,0.002830292979546711
461,205,0.0030269766823005024
961,1249,0.009698351702490041
327,354,0.01628966262641859
995,490,0.01030693444486548
750,1365,0.020112190450129974
132,247,0.05271285182845512
1060,722,0.019243830654290243
1294,193,0.0010752185498574167
1742,2102,0.03508771929824561
736,320,0.01928873505782036
823,156,0.12981706502870874
711,1647,0.0136275146009085
1024,1130,0.014635424464740232
483,25,0.08
982,37,0.010872430152872958
1642,320,0.017415758054171396
105,96,0.03530047132757266
692,1537,0.005288796102992346
1168,1140,0.009059271943876705
1192,1306,0.006178746206632583
640,2631,0.0013465540457828374
38,31,0.00595528653714732
938,935,0.011461813155166456
1746,248,0.07990785287803043
1627,2283,0.018649669499527857
208,934,0.0044970019986675545
136,193,0.00415202810603641
723,623,0.012395970214629872
1456,659,0.006542741836859484
1619,2182,0.006893188099496017
701,50,0.054328092350906035
1327,2242,0.09486166007905138
875,1818,0.02520715827588608
790,955,0.1171028880866426
404,1596,0.01181592039800995
69,186,0.013705139427285231
1118,1072,0.06894649751792609
154,1397,0.03921360255047821
433,287,0.009022254895408676
1540,50,0.008597615378376186
222,70,0.0362180304188971
20,330,0.0499867056633874
86,1232,0.011182998414670723
1039,471,0.016870064608758076
884,270,0.046692855545974264
1221,1259,0.023608768971332208
906,202,0.0072272360407953625
316,538,0.005358965634569581
639,2480,0.0004412478489167365
508,2214,0.012533401196080929
1507,2686,0.07150313152400835
989,612,0.023171322460842886
1165,300,0.007888284831041467
725,3,0.013888888888888888
1735,169,0.0005630348133901942
251,2210,0.025505394364721903
1274,2643,0.0024475074069303104
338,57,0.08170926106854527
305,452,0.0006313131313131314
1601,167,0.03190814148058393
1445,694,0.0122681380605776
1676,639,0.02344698223546287
1410,173,0.029608523290386518
1694,490,0.06428360413589365
1243,814,0.0014034330130627227
107,92,0.004112687641373639
1223,873,0.028065435989794392
833,1511,0.007563301545544229
662,19,0.016613256872997133
746,99,0.014893617021276596
74,162,0.0015811650232396507
1194,1685,0.012280701754385965
355,1214,0.019417859294596385
1210,79,0.02745995423340961
1149,597,0.005671156332096243
1228,185,0.01378260685748108
939,2806,0.009579596832613094
465,2293,0.18341968911917086
1367,2769,0.08741782954676508
978,700,0.012422360248447204
1611,275,0.007029876977152899
1148,2477,0.005244647374591226
1526,814,0.03348648171054957
622,904,0.025530699326917927
1680,2273,0.016450551577317594
363,1691,0.014130709058793843
66,601,0.014780784979526616
854,22,0.004299443601416288
787,208,0.003645953599163861
613,794,0.0221541033858158
198,196,0.006585475868290482
443,71,0.006336332530731213
419,16,0.00688
1575,53,0.05795677799607073
1240,1295,0.13043478260869565
808,320,0.022809861910885
315,79,0.02141057934508816
1705,116,0.004361081386662359
543,1415,0.06713889744379427
956,114,0.10721712538226301
1548,2095,0.06329235497502883
651,12,0.014878641703470837
324,173,0.007372872167407569
1396,625,0.033803898972438295
342,720,0.019624421502313992
340,549,0.008359144680374669
892,120,0.015428021227524128
1466,1895,0.01116150587005618
429,1318,0.03494517630354185
597,2041,0.03185063152114223
749,904,0.027844246247552752
1347,441,0.03660377958262473
373,887,0.019650655021834062
1313,320,0.14446280991735538
162,80,0.013741863370372805
176,645,0.03995734328656647
1779,1249,0.005625915507563875
1832,88,0.022096251735307732
1565,155,0.0378737096125486
658,167,0.009438567941415786
309,686,0.014818035857639819
67,342,0.013142174432497012
1516,699,0.07007814469372321
1764,1545,0.009094797924377406
1737,1546,0.016365117369733173
1165,241,0.012578616352201259
787,167,0.013976155463461471
494,396,0.06358104242396223
1043,394,0.03304482807281622
554,1066,0.03927986906710311
718,142,0.008498711631481397
1154,167,0.02474659486854609
444,625,0.01038591888050727
1308,1276,0.00680786686838124
433,173,0.01637372184722315
173,1425,0.015445939212755356
1752,536,0.006205923836389281
1361,269,0.013620266957232362
624,867,0.004297994269340974
1411,692,0.006083598976339065
1674,250,0.0361846743943368
1551,490,0.035424354243542434
537,919,0.018365092515879592
1561,189,0.02186184699182966
1341,2759,0.02360111521753226
1063,5,0.010865969833289229
129,209,0.014139992965177631
513,379,0.012204782162241455
746,92,0.010638297872340424
56,909,0.034745359352689194
662,453,0.01751981784449317
1722,364,0.032094811018577835
607,1425,0.018449099595736863
1158,1790,0.015384615384615384
1281,423,0.004474441164858717
1521,181,0.008046614872364041
255,490,0.0197085317574158
1617,873,0.005436579363038607
328,981,0.04525767226404169
1768,321,0.01658810288864604
1659,197,0.03150113593977824
510,711,0.06614156236512732
1560,367,0.03761590948854027
1491,1451,0.01311714337766442
840,848,0.035483870967741936
568,699,0.026580861779518745
1350,434,0.030142857142857138
1180,1628,0.01365530334851056
543,1724,0.003587927317523868
959,144,0.025787965616045846
614,749,0.07046223224351747
701,448,0.013667660055492754
1743,50,0.01990916306552606
1479,292,0.08670503961608286
209,156,0.058396766588076784
1694,309,0.010605612998522895
836,2371,0.013079170724919995
550,2240,0.01088662220478619
893,53,0.014035087719298246
893,1827,0.014035087719298246
735,1246,0.006935450177564237
1430,641,0.0032836849839444127
905,255,0.02178563386624634
636,1339,0.025765640669598088
110,1296,0.01873817325887294
886,270,0.05065757428153921
167,53,0.03621429149469936
1799,622,0.03845163505278517
125,345,0.004249986378248788
245,213,0.016863406408094434
308,12,0.08033609298755415
811,2221,0.0019268774703557312
206,1318,0.03222583062702973
942,292,0.009463554681269606
993,305,0.022278958086380352
1269,1079,0.020320197044334968
1773,454,0.010723860589812331
1250,53,0.006343239750969106
303,79,0.020601866548155674
272,407,0.029817813161582725
684,465,0.02798591676446692
158,331,0.029424174457595882
843,523,0.008866824738194033
1647,216,0.0014737107454843366
881,786,0.001246216841730461
186,611,0.0198632062213061
668,87,0.0675320315559783
225,350,0.008234083223055433
304,292,0.014164767176815368
1404,468,0.07566110517265418
403,2501,0.0190536013400335
1538,225,0.027911539147494203
1350,245,0.015809523809523808
134,259,0.05936002473334364
1523,2638,0.032236549577590035
494,451,0.009963071908644872
837,814,0.003398035101106448
387,76,0.1680473372781065
1147,518,0.019218134034165568
1619,500,0.03586408714030239
1383,813,0.051833122629582805
570,71,0.009893164027639664
1210,2571,0.006549356900497121
940,2271,0.02761144377910845
957,54,0.03622400434959902
